1538 - 02,03,07,09,11,15,16,18,34,50,57,63,68,74,83,85,86,87,94,96
1537 - 07,10,16,22,24,32,35,40,45,46,58,63,65,66,71,72,83,86,92,97
1536 - 00,01,04,12,15,16,17,23,28,29,30,32,34,43,45,50,52,61,63,85
1535 - 00,01,08,19,30,35,37,38,48,50,59,61,65,68,69,71,74,76,84,97
1534 - 00,03,04,06,13,14,20,35,39,40,42,45,48,70,72,76,80,81,87,94
1533 - 08,10,25,34,36,38,53,54,55,56,58,69,76,81,84,85,86,88,98,99
1532 - 05,08,14,16,17,21,27,38,49,50,51,54,57,61,66,75,77,83,92,94
1531 - 13,14,15,25,26,27,35,39,50,51,52,61,65,69,70,72,75,77,92,94
1530 - 00,07,13,15,17,32,41,43,45,48,51,53,54,61,63,66,72,79,84,88
1529 - 02,03,06,08,09,15,20,26,34,49,54,55,63,64,67,74,76,82,87,98
1528 - 07,11,17,41,46,48,50,52,56,60,61,62,69,71,78,79,81,82,92,94
1527 - 01,04,08,10,18,23,24,26,37,39,40,47,72,81,84,89,93,94,96,99
1526 - 03,06,07,17,18,23,25,26,38,50,51,62,66,70,78,82,86,88,90,98
1525 - 07,15,23,24,26,29,30,43,49,53,54,61,63,67,68,78,80,85,93,94
1524 - 02,07,08,14,16,21,22,26,30,32,36,42,48,59,72,82,87,90,93,95
1523 - 00,04,10,12,18,24,28,36,39,42,43,47,49,50,54,64,67,81,86,98
1522 - 01,03,11,18,19,35,44,54,59,60,64,68,70,71,76,77,79,80,84,96
1521 - 01,02,06,08,19,20,21,28,38,41,46,51,55,57,68,81,87,91,92,97
1520 - 05,06,07,12,15,20,30,33,37,57,58,60,64,67,72,82,87,88,95,96
1519 - 03,06,13,19,32,37,42,44,45,50,51,56,64,69,70,73,75,82,84,99
1518 - 02,05,10,14,19,20,22,23,38,40,49,51,53,54,56,75,79,82,85,93
1517 - 02,05,08,09,10,12,28,34,43,46,47,51,54,63,67,76,80,85,89,99
1516 - 00,01,09,12,13,20,28,29,34,39,52,54,63,72,79,89,90,93,95,99
1515 - 17,18,25,26,29,31,33,36,40,45,46,47,52,56,65,66,68,71,80,83
1514 - 09,10,14,29,31,37,43,51,55,60,62,68,69,73,80,82,85,86,87,88
1513 - 00,06,07,14,15,16,18,20,21,29,31,33,37,44,49,58,68,72,84,90
1512 - 09,10,11,22,26,38,45,48,49,57,60,67,69,70,73,74,84,85,86,97
1511 - 00,01,04,05,06,16,19,42,43,47,56,63,65,67,73,82,85,87,88,91
1510 - 00,04,06,30,31,35,40,41,48,51,53,63,66,67,69,70,74,75,85,89
1509 - 01,02,04,06,16,19,29,30,40,51,54,57,58,67,72,75,79,83,93,96
1508 - 01,05,23,28,39,41,47,58,63,66,69,72,74,80,87,88,89,93,95,99
1507 - 05,07,09,16,26,29,40,45,47,52,60,64,65,73,81,87,92,94,96,99
1506 - 03,16,22,28,31,32,34,46,49,51,53,54,57,67,71,75,85,90,97,99
1505 - 01,15,17,22,26,28,29,33,45,46,49,50,51,58,71,73,75,85,92,96
1504 - 08,16,18,22,39,49,58,60,61,64,65,66,69,70,75,79,84,91,96,98
1503 - 06,07,09,19,25,28,29,33,37,38,46,47,49,51,58,66,67,80,92,96
1502 - 06,18,21,22,26,29,40,49,54,60,61,65,66,74,75,82,84,87,94,95
1501 - 15,17,21,26,33,35,39,42,46,51,54,55,59,62,69,70,92,94,98,99
1500 - 01,10,12,15,18,25,26,31,44,59,63,64,69,70,71,81,87,92,93,99
1499 - 12,15,22,23,28,30,35,43,45,51,58,60,64,69,70,71,76,84,91,93
1498 - 00,01,02,09,14,16,18,19,25,27,33,34,46,52,56,57,60,78,82,83
1497 - 00,09,15,19,21,26,30,44,49,50,51,54,56,63,69,76,81,83,91,93
1496 - 03,05,11,12,16,17,22,24,31,32,37,57,60,61,77,81,84,85,86,95
1495 - 00,01,20,27,34,35,36,43,45,54,55,58,67,70,71,81,83,87,89,95
1494 - 02,09,10,16,20,27,35,36,44,49,55,60,61,82,86,88,93,94,98,99
1493 - 01,09,13,16,19,28,33,34,39,40,47,48,53,56,63,65,69,73,78,98
1492 - 04,23,28,30,31,36,37,38,41,42,44,46,50,53,54,58,70,78,89,95
1491 - 03,07,11,14,21,28,37,41,49,50,54,58,69,73,77,78,80,87,88,90
1490 - 10,14,19,21,23,28,29,35,41,58,62,64,72,76,77,78,82,85,96,98
1489 - 05,07,08,12,14,18,30,47,49,60,62,65,66,73,80,83,87,89,94,97
1488 - 02,04,07,08,09,24,29,44,46,47,51,63,64,66,70,81,84,87,90,92
1487 - 11,12,14,18,20,26,29,30,35,40,46,54,65,67,69,74,77,78,86,87
1486 - 00,06,19,29,32,35,37,39,45,47,55,57,64,71,73,76,83,91,95,96
1485 - 00,10,25,29,31,37,43,47,51,53,55,60,64,80,84,88,92,94,95,99
1484 - 01,06,14,15,36,39,40,43,46,50,52,55,57,61,64,65,77,78,79,87
1483 - 04,05,07,27,31,32,35,45,52,53,56,59,60,61,63,71,82,85,86,97
1482 - 00,09,13,21,32,33,36,52,57,60,61,64,66,70,73,77,88,89,90,97
1481 - 04,08,09,11,16,19,21,31,40,46,48,50,55,59,62,64,66,70,80,99
1480 - 00,01,04,05,08,13,14,17,22,26,43,54,59,60,62,66,77,87,96,97
1479 - 03,07,10,12,15,20,28,30,34,35,43,51,60,61,69,71,72,80,85,99
1478 - 00,02,05,15,17,40,48,49,52,62,63,68,71,78,81,83,88,94,97,98
1477 - 06,16,17,18,21,24,27,42,43,52,57,59,61,63,67,71,75,80,90,92
1476 - 00,05,07,17,19,23,30,35,36,37,44,46,49,70,74,87,88,90,95,99
1475 - 01,06,07,15,25,30,34,38,41,45,49,58,60,62,75,78,84,91,93,98
1474 - 04,14,16,17,20,22,26,30,36,39,47,51,52,54,57,59,64,70,71,92
1473 - 05,06,08,09,12,21,24,25,40,53,56,64,70,73,79,84,87,92,94,96
1472 - 00,03,06,08,10,12,21,30,31,37,41,43,64,65,67,68,72,76,81,86
1471 - 02,04,10,13,23,27,39,41,47,49,54,57,60,63,64,65,66,71,83,87
1470 - 00,10,13,17,18,22,30,31,32,43,45,46,65,73,74,82,85,87,97,99
1469 - 01,08,11,15,18,19,21,26,30,38,42,45,54,56,63,73,76,87,92,95
1468 - 02,05,08,11,14,30,35,36,37,38,49,50,54,60,62,69,74,80,87,88
1467 - 02,03,12,20,25,33,34,41,43,45,48,53,64,67,77,78,80,85,86,88
1466 - 04,09,14,16,20,21,28,35,41,44,50,67,76,77,82,84,85,86,90,98
1465 - 01,10,11,15,18,32,34,37,40,42,44,46,54,61,62,79,83,91,92,93
1464 - 02,03,04,05,09,16,17,35,36,38,40,51,55,56,59,60,78,82,83,85
1463 - 00,05,19,20,25,31,34,36,43,46,47,57,62,66,73,76,77,82,91,92
1462 - 00,02,16,19,34,44,45,48,58,60,61,63,64,65,71,77,80,91,92,97
1461 - 01,02,06,08,13,17,21,22,23,27,34,44,50,57,61,68,74,77,95,99
1460 - 02,04,07,19,31,34,37,45,54,57,60,66,69,84,85,86,87,90,93,95
1459 - 04,16,17,20,22,31,33,37,38,41,45,47,48,58,62,75,78,80,81,95
1458 - 00,02,08,13,17,20,29,32,35,43,46,47,49,50,55,71,75,85,90,92
1457 - 04,05,15,23,28,34,36,39,40,47,61,70,73,77,83,89,90,91,92,97
1456 - 03,04,06,09,10,13,32,37,38,40,45,61,65,68,69,71,72,79,82,86
1455 - 03,04,07,17,25,26,30,37,38,44,48,49,52,53,54,71,72,82,91,96
1454 - 00,07,30,34,35,43,51,57,66,67,68,73,77,79,83,89,90,95,97,99
1453 - 07,08,09,14,15,26,32,43,44,45,49,56,58,63,69,75,78,79,82,85
1452 - 03,08,09,11,19,20,28,35,40,48,49,56,59,69,70,84,85,90,94,95
1451 - 06,13,18,22,26,39,43,47,48,51,58,61,65,75,77,79,86,89,92,96
1450 - 01,02,06,08,11,20,29,32,36,47,51,61,66,72,74,79,82,88,92,96
1449 - 02,03,06,07,11,17,21,26,31,40,44,47,49,57,67,69,70,77,82,86
1448 - 03,09,15,17,18,28,40,42,43,49,53,55,58,68,69,83,84,89,95,97
1447 - 00,01,08,13,14,18,28,30,33,42,53,55,57,61,64,80,84,86,94,99
1446 - 01,04,08,13,16,21,22,27,39,42,43,44,46,55,62,68,70,76,86,92
1445 - 11,12,18,20,34,41,48,49,51,52,54,73,75,84,86,90,94,95,96,97
1444 - 03,05,12,16,23,24,27,33,35,41,46,62,81,83,85,87,89,91,98,99
1443 - 22,28,29,36,47,51,57,58,59,60,68,69,71,80,83,86,91,93,94,96
1442 - 00,03,20,28,30,32,34,35,39,45,53,56,64,65,70,77,85,89,91,92
1441 - 06,12,13,16,18,19,20,27,31,41,42,48,49,61,69,78,86,90,93,96
1440 - 11,19,29,32,35,37,43,52,55,59,66,72,76,80,86,89,91,92,93,96
1439 - 03,04,05,09,14,19,23,24,27,28,36,51,55,58,68,74,76,79,92,98
1438 - 09,16,17,38,41,48,49,51,53,54,66,68,70,73,75,76,78,79,94,96
1437 - 08,09,11,16,17,19,23,37,38,39,49,51,59,61,69,77,86,90,93,97
1436 - 00,02,09,14,23,26,31,32,33,37,44,49,59,65,74,78,80,83,86,89
1435 - 00,05,10,12,15,16,17,18,34,42,45,46,47,49,55,65,75,81,95,98
1434 - 13,14,20,25,33,40,47,51,53,55,56,58,66,69,71,72,79,97,98,99
1433 - 07,11,15,20,23,25,31,34,36,41,42,48,62,71,76,77,82,85,86,91
1432 - 02,04,05,09,27,28,29,34,38,39,40,41,42,49,52,56,57,67,77,94
1431 - 00,09,10,13,14,20,22,26,34,36,39,41,47,55,58,59,69,83,92,97
1430 - 00,09,11,13,19,23,26,28,37,40,51,55,68,72,75,80,85,86,92,94
1429 - 01,04,08,14,17,19,27,35,36,39,41,44,59,64,66,68,70,77,89,93
1428 - 00,04,14,23,24,29,31,35,45,48,53,59,62,69,71,72,74,80,88,96
1427 - 07,11,12,16,25,29,34,40,41,54,63,64,67,70,71,83,88,93,94,96
1426 - 00,02,05,16,18,20,21,24,30,36,37,40,52,55,58,61,68,75,80,91
1425 - 00,04,07,10,11,12,27,28,33,37,38,45,47,56,61,62,82,83,84,90
1424 - 09,15,16,17,21,28,49,61,64,67,76,80,86,87,88,91,92,93,94,96
1423 - 05,06,09,12,17,23,24,27,30,36,40,46,61,66,77,79,81,89,90,94
1422 - 03,10,15,16,23,29,30,33,37,40,46,52,57,67,68,70,73,84,91,94
1421 - 05,07,13,16,18,19,21,22,29,31,37,52,55,57,65,66,71,73,90,95
1420 - 12,17,23,26,27,34,35,36,39,59,60,67,68,70,73,77,79,92,93,96
1419 - 05,07,08,10,18,19,21,31,32,36,39,42,45,64,71,78,80,86,97,98
1418 - 11,16,19,22,31,37,41,44,48,55,60,66,72,73,76,83,85,92,95,98
1417 - 03,14,16,17,24,25,34,35,37,40,46,54,55,56,62,70,71,74,76,85
1416 - 12,15,22,31,33,37,40,42,45,46,53,57,67,73,82,83,85,88,95,99
1415 - 01,04,06,07,09,10,18,21,22,33,40,46,52,61,62,69,75,84,87,95
1414 - 29,36,39,41,43,45,54,58,59,60,66,70,75,76,81,83,86,94,95,98
1413 - 08,13,21,24,35,37,39,43,47,48,53,58,60,76,81,83,87,90,94,97
1412 - 00,12,13,19,20,21,23,30,33,35,36,37,48,58,62,66,67,76,83,88
1411 - 00,05,06,09,15,23,25,27,36,43,45,47,51,55,59,69,83,89,94,97
1410 - 10,11,13,14,21,22,25,38,39,41,48,54,55,56,60,69,72,73,76,85
1409 - 04,15,25,26,34,44,58,63,69,72,73,78,79,83,84,86,87,89,92,93
1408 - 05,09,20,23,32,33,43,46,48,50,51,52,57,72,74,78,85,88,89,95
1407 - 06,14,17,24,26,40,51,54,56,68,70,73,75,78,83,84,85,86,90,93
1406 - 02,09,17,21,25,27,29,32,38,43,60,67,69,70,79,82,84,87,94,97
1405 - 00,04,06,15,24,25,35,38,41,42,50,55,58,65,71,80,87,89,96,97
1404 - 04,09,15,23,24,29,30,33,40,43,44,46,49,51,54,71,73,84,86,95
1403 - 02,07,14,16,20,25,27,30,31,35,36,40,42,46,51,65,68,72,82,98
1402 - 06,13,15,16,20,29,34,37,38,47,49,58,61,66,67,80,82,85,86,93
1401 - 01,04,10,13,15,16,21,22,23,29,30,35,49,64,72,77,79,80,88,90
1400 - 05,09,11,17,20,26,29,33,34,39,58,62,64,66,70,74,77,85,91,99
1399 - 05,15,18,20,22,24,33,40,44,45,48,56,57,60,65,69,70,73,80,83
1398 - 11,16,22,25,29,30,31,36,37,38,42,43,53,65,78,79,81,87,90,91
1397 - 03,05,13,24,26,28,31,33,50,53,55,56,66,67,73,76,82,84,88,90
1396 - 04,09,18,24,25,36,39,47,50,52,54,56,63,70,74,79,80,82,83,87
1395 - 03,06,07,11,15,18,42,45,48,51,54,55,57,71,77,79,82,90,91,97
1394 - 01,05,14,16,17,19,26,38,53,54,56,59,60,63,68,69,78,79,81,91
1393 - 00,03,05,23,29,31,33,37,41,43,45,46,54,56,61,65,73,77,78,88
1392 - 02,03,07,15,28,29,36,38,54,57,58,65,74,76,77,84,85,86,90,91
1391 - 01,04,10,14,18,19,28,36,41,49,53,55,66,68,70,72,75,82,89,92
1390 - 02,03,04,16,35,40,41,43,62,64,66,67,70,76,78,80,89,95,96,99
1389 - 02,14,17,23,32,36,46,49,52,60,64,71,72,73,76,82,85,86,91,94
1388 - 07,08,12,18,19,37,39,45,46,48,49,50,54,62,74,80,87,89,93,95
1387 - 02,06,15,17,22,25,26,29,35,42,62,66,72,73,80,82,92,93,95,96
1386 - 07,25,28,31,33,36,43,44,45,55,67,71,80,82,83,90,92,93,95,97
1385 - 10,13,15,20,23,27,32,34,38,40,43,58,63,65,69,74,77,81,90,97
1384 - 04,10,11,18,19,27,30,32,45,49,54,56,58,65,69,70,71,90,92,97
1383 - 08,09,14,25,27,31,39,43,46,47,58,59,62,66,73,74,87,90,95,96
1382 - 03,12,14,20,28,31,33,34,35,36,43,54,58,70,73,80,82,92,95,98
1381 - 01,08,17,18,33,38,41,44,46,49,57,58,59,65,82,84,89,91,96,98
1380 - 08,12,14,16,17,21,22,23,25,27,29,47,53,63,64,67,76,79,80,97
1379 - 06,16,24,26,37,40,55,57,58,61,67,69,73,75,76,77,79,80,88,95
1378 - 09,16,17,23,24,32,35,39,43,45,49,61,64,69,70,72,82,83,93,96
1377 - 02,05,06,10,17,21,25,28,31,32,34,46,51,58,60,69,77,80,85,87
1376 - 04,11,13,16,31,32,36,45,47,56,58,60,61,71,77,84,88,91,92,97
1375 - 01,03,06,09,10,21,28,30,31,42,57,59,60,61,68,83,85,87,90,93
1374 - 00,02,04,05,13,18,19,20,31,32,33,41,56,61,64,68,69,90,93,94
1373 - 18,24,29,30,33,38,43,44,55,57,63,68,70,73,74,86,87,90,93,97
1372 - 03,05,12,19,20,23,26,28,34,35,39,50,54,64,66,68,86,87,91,99
1371 - 01,13,16,18,24,35,39,41,42,44,57,60,69,71,73,79,86,90,94,99
1370 - 03,05,07,09,10,20,21,24,40,43,46,48,53,57,58,66,75,78,88,97
1369 - 01,05,06,09,13,15,23,24,31,40,41,55,60,65,68,69,72,75,81,87
1368 - 08,13,15,19,22,28,30,34,36,37,40,42,45,47,50,60,66,73,90,95
1367 - 00,01,18,19,21,26,31,36,41,42,43,62,76,78,81,83,89,90,97,99
1366 - 02,03,07,08,15,27,33,38,53,54,60,65,71,73,79,80,88,91,93,94
1365 - 02,06,16,18,27,40,44,53,54,62,64,65,76,77,80,81,82,84,89,92
1364 - 06,14,17,26,29,37,38,41,42,51,53,57,64,66,67,68,69,78,91,94
1363 - 02,03,14,17,25,32,35,36,46,50,51,57,63,64,65,66,74,81,84,85
1362 - 19,20,22,26,31,32,34,35,41,48,51,52,58,64,65,75,76,83,86,99
1361 - 10,20,27,31,32,34,37,45,48,52,54,56,57,59,60,61,68,71,73,94
1360 - 01,02,14,17,26,29,35,37,47,49,53,58,59,61,70,71,72,76,95,96
1359 - 02,09,10,25,28,33,38,40,46,53,60,61,68,75,76,77,83,91,93,99
1358 - 03,04,07,16,17,18,20,22,27,35,37,41,42,46,49,57,59,65,72,87
1357 - 04,06,07,08,30,31,34,37,39,45,48,53,68,69,74,75,78,80,83,93
1356 - 06,11,15,16,20,27,35,41,45,51,63,64,68,74,75,77,81,90,91,99
1355 - 03,11,13,14,19,26,41,43,46,47,48,49,56,57,61,73,79,93,96,97
1354 - 04,07,16,22,24,29,30,41,48,51,58,59,61,68,76,79,81,82,83,91
1353 - 00,04,05,15,20,23,38,42,45,46,58,65,67,71,75,76,85,91,93,98
1352 - 00,01,10,21,28,30,36,48,49,50,63,70,72,74,75,76,77,79,82,83
1351 - 02,05,08,09,18,33,34,39,40,42,45,51,53,76,79,81,82,90,93,96
1350 - 00,06,16,22,26,30,31,32,35,38,39,44,46,47,74,79,93,95,96,97
1349 - 02,03,06,08,10,14,16,17,23,31,33,41,44,45,55,65,68,78,87,99
1348 - 01,05,08,16,17,18,27,41,46,50,57,60,65,73,74,84,86,87,94,97
1347 - 08,14,15,17,19,24,28,32,35,37,46,64,67,73,81,82,86,88,92,97
1346 - 04,10,14,18,25,31,47,49,54,58,60,62,67,74,77,80,86,88,96,99
1345 - 07,08,09,17,21,22,23,24,36,38,42,63,64,66,69,79,82,86,89,93
1344 - 01,08,14,17,18,19,21,27,35,38,45,49,56,58,74,79,82,87,91,99
1343 - 00,17,18,36,39,40,45,48,52,58,66,68,69,78,82,84,88,90,92,97
1342 - 00,05,17,18,23,28,29,38,39,44,45,50,52,55,58,59,69,74,76,88
1341 - 02,07,10,13,14,18,20,22,24,30,31,37,45,60,61,73,75,79,80,93
1340 - 04,12,15,21,22,31,35,64,66,67,68,74,79,84,85,87,91,92,95,98
1339 - 00,07,08,12,16,26,31,33,49,56,57,63,74,75,79,80,85,90,93,94
1338 - 09,11,12,13,14,27,29,32,34,41,46,49,55,57,64,68,80,89,91,93
1337 - 00,12,16,17,25,26,35,38,41,45,47,48,52,57,63,69,70,73,90,93
1336 - 02,09,16,20,24,37,40,41,60,63,64,67,68,70,72,77,78,84,88,92
1335 - 02,03,11,24,28,29,31,40,52,53,56,60,61,75,76,81,83,90,92,93
1334 - 05,09,24,27,36,38,39,41,43,54,57,63,76,85,88,89,90,91,93,97
1333 - 05,21,24,26,34,44,48,51,55,58,71,73,75,76,78,81,86,88,92,97
1332 - 05,08,13,23,37,42,43,44,51,54,57,62,68,69,79,80,81,87,90,93
1331 - 01,02,06,10,11,18,23,25,27,30,42,56,63,65,68,80,82,86,93,99
1330 - 05,10,13,14,18,19,20,27,33,35,56,58,62,72,75,78,83,85,86,88
1329 - 06,09,11,12,17,18,20,21,39,40,46,48,49,55,57,66,85,91,94,95
1328 - 00,01,09,10,14,23,26,28,30,32,45,52,55,61,66,68,69,80,86,94
1327 - 02,04,08,19,20,21,23,27,42,47,53,54,56,57,59,68,76,95,96,99
1326 - 00,04,08,10,13,15,19,27,29,31,32,41,47,50,54,59,61,67,75,83
1325 - 05,09,12,25,29,30,35,39,41,49,51,57,62,77,79,83,84,86,87,98
1324 - 10,20,22,29,41,43,46,48,49,56,63,65,66,67,69,83,84,88,91,94
1323 - 01,02,06,07,08,10,13,19,28,37,43,55,67,71,73,77,87,89,90,98
1322 - 02,06,13,16,19,20,24,30,34,49,56,61,77,80,84,86,89,90,91,98
1321 - 00,01,07,08,16,26,27,28,30,31,32,35,45,48,57,73,74,94,95,99
1320 - 05,09,17,18,20,24,33,36,40,44,48,51,55,61,75,80,87,91,94,96
1319 - 03,12,19,20,31,32,33,39,45,49,57,61,74,79,82,88,89,90,96,99
1318 - 00,01,11,13,15,16,20,21,25,28,34,45,48,59,64,67,71,83,86,96
1317 - 15,22,23,33,37,43,46,48,52,53,55,60,65,66,78,79,80,89,92,96
1316 - 00,09,11,12,16,18,22,30,39,40,46,47,49,61,62,67,82,85,92,94
1315 - 13,14,21,24,28,29,32,46,51,56,57,61,62,63,77,78,82,86,90,96
1314 - 00,06,07,28,37,38,40,42,45,47,48,53,62,72,74,77,87,91,96,99
1313 - 08,12,16,17,24,26,28,35,47,48,51,52,53,57,61,81,89,93,95,96
1312 - 04,06,17,32,33,36,42,47,54,57,60,63,69,72,78,87,90,93,94,95
1311 - 19,28,29,31,32,35,37,39,43,47,48,60,61,76,80,84,85,90,95,96
1310 - 16,17,20,21,24,27,28,31,43,44,49,52,60,62,65,66,71,73,80,87
1309 - 00,02,04,06,11,12,14,21,29,31,32,40,58,62,64,77,78,85,92,96
1308 - 00,11,13,17,19,24,25,40,41,44,46,51,56,67,72,77,83,86,97,99
1307 - 04,07,08,10,12,16,18,30,47,51,53,62,69,71,79,82,90,92,93,96
1306 - 02,09,10,29,35,36,43,46,49,53,54,55,57,60,63,64,82,83,91,92
1305 - 01,06,12,17,18,31,35,36,39,42,55,57,61,63,72,84,85,88,91,96
1304 - 01,02,03,04,14,19,22,27,31,45,47,55,58,61,68,78,80,89,91,95
1303 - 02,11,16,18,21,25,32,33,36,38,45,57,61,63,65,67,79,90,92,93
1302 - 06,09,11,13,14,20,21,27,45,46,47,51,55,57,74,78,80,81,83,98
1301 - 12,13,15,17,20,24,31,33,36,46,62,63,65,67,69,70,75,76,77,98
1300 - 11,16,25,27,28,36,37,38,39,41,42,44,48,53,58,60,69,77,84,96
1299 - 05,13,17,23,32,35,55,58,60,65,66,70,71,77,81,82,88,95,96,99
1298 - 03,08,12,19,27,30,35,46,48,50,51,52,56,58,65,77,87,92,93,99
1297 - 16,19,25,26,27,29,31,32,35,44,48,52,53,59,76,79,81,82,87,90
1296 - 00,05,07,08,17,33,35,36,37,39,43,45,47,56,57,58,66,67,70,89
1295 - 06,07,10,11,13,18,22,36,44,46,47,48,50,51,54,55,60,65,70,92
1294 - 07,14,16,23,24,25,46,47,49,52,55,56,57,59,67,76,82,83,86,96
1293 - 06,10,11,13,17,20,22,30,31,35,37,38,41,47,52,59,83,85,88,93
1292 - 10,21,22,31,32,36,40,45,48,52,57,59,66,71,78,86,89,91,92,96
1291 - 02,03,11,19,21,28,31,33,34,35,39,44,45,54,63,74,79,86,88,97
1290 - 13,17,18,22,23,31,36,44,48,58,59,61,63,65,72,76,87,89,92,95
1289 - 07,13,24,28,36,44,46,50,51,52,57,58,63,65,70,71,72,83,89,94
1288 - 00,08,09,12,13,22,23,28,30,31,38,44,69,71,75,77,83,84,85,99
1287 - 01,14,16,17,31,33,36,41,56,59,60,66,83,84,85,89,92,93,94,98
1286 - 03,20,22,26,28,31,38,48,50,54,56,68,73,79,81,83,84,92,93,99
1285 - 00,02,03,05,17,20,21,42,43,46,47,48,52,58,66,77,79,83,84,92
1284 - 03,18,21,25,37,38,39,44,45,48,50,51,53,63,67,74,75,89,91,93
1283 - 04,11,19,21,22,26,32,33,41,42,44,48,50,57,58,62,68,70,87,93
1282 - 02,06,20,27,29,34,42,43,47,56,58,60,63,65,67,68,81,82,97,98
1281 - 05,07,08,10,20,33,37,39,40,42,48,52,62,64,75,77,80,89,95,97
1280 - 09,20,23,25,26,29,33,38,39,40,41,43,46,50,57,68,70,74,86,95
1279 - 11,12,13,17,21,25,27,30,35,39,43,46,51,52,67,71,73,74,87,97
1278 - 00,14,18,19,22,24,26,27,31,37,47,50,65,70,71,78,79,81,89,92
1277 - 01,13,18,21,24,27,34,36,39,43,44,48,49,59,74,84,88,94,96,97
1276 - 01,04,10,15,21,24,28,36,38,41,50,56,59,62,69,72,73,88,91,97
1275 - 01,07,10,19,28,29,31,39,41,42,45,47,58,61,63,84,87,88,96,99
1274 - 02,05,07,16,26,37,43,44,45,48,49,50,52,54,56,68,76,88,89,97
1273 - 01,08,17,26,28,29,30,34,36,38,45,46,47,50,54,58,66,79,81,95
1272 - 07,13,21,22,27,32,34,35,41,42,45,48,50,64,68,73,76,77,86,95
1271 - 01,04,05,18,21,23,26,29,39,40,41,43,44,58,63,66,67,74,75,78
1270 - 02,11,12,17,18,31,34,41,46,52,53,56,74,79,83,86,87,89,91,96
1269 - 00,04,05,07,12,20,37,42,54,59,61,62,64,65,68,70,76,88,98,99
1268 - 02,15,18,19,28,29,30,35,45,58,60,61,63,66,76,77,82,90,94,96
1267 - 06,14,20,23,24,30,32,33,38,44,47,49,54,60,70,72,76,79,88,90
1266 - 02,04,18,27,32,34,39,45,47,53,54,57,61,64,65,77,87,89,90,96
1265 - 00,07,14,15,22,26,31,44,55,60,65,77,80,85,87,88,90,93,97,99
1264 - 07,15,16,19,26,27,32,35,41,43,45,46,49,53,59,60,64,71,82,91
1263 - 02,03,09,17,24,27,29,31,32,52,56,58,73,76,79,80,86,87,93,98
1262 - 15,20,23,33,35,49,54,56,58,59,60,62,64,70,76,81,82,86,94,98
1261 - 04,09,14,21,25,46,55,61,62,64,66,71,77,85,86,89,95,96,98,99
1260 - 00,01,02,05,10,12,16,19,22,38,40,51,58,59,67,72,80,93,95,96
1259 - 02,03,06,09,10,19,23,26,38,59,60,62,69,72,80,85,90,93,98,99
1258 - 01,22,23,24,25,26,48,49,52,55,61,63,64,73,91,93,96,97,98,99
1257 - 00,03,07,08,15,18,22,24,25,34,37,42,44,45,46,48,52,81,86,89
1256 - 01,04,24,28,30,47,48,49,53,54,57,64,71,72,73,83,89,91,95,98
1255 - 01,02,03,04,07,11,19,20,21,28,37,40,41,45,53,58,59,83,90,97
1254 - 02,05,16,17,18,24,26,31,33,42,44,51,66,73,79,86,89,90,93,99
1253 - 03,05,08,11,23,26,28,33,35,36,43,46,50,55,58,73,77,91,93,95
1252 - 01,03,04,08,09,10,11,24,27,29,35,39,41,42,43,51,65,85,87,89
1251 - 00,04,07,11,23,26,35,42,49,52,57,58,64,68,70,76,77,81,85,95
1250 - 07,09,16,18,27,38,43,45,46,47,54,63,67,72,75,82,87,88,97,98
1249 - 08,15,16,33,41,46,47,48,50,51,52,55,57,63,72,76,79,84,89,90
1248 - 00,15,19,24,26,36,37,43,48,55,58,60,69,72,74,80,81,87,92,95
1247 - 01,08,11,14,23,24,25,27,30,36,39,47,57,61,67,75,80,81,87,91
1246 - 01,02,06,09,15,18,21,26,32,34,42,50,54,56,59,62,67,68,76,93
1245 - 01,02,03,07,10,14,16,19,23,38,44,49,53,61,67,68,79,85,97,98
1244 - 04,11,12,13,14,15,20,25,28,29,32,34,41,45,49,53,60,63,67,81
1243 - 01,02,04,10,23,25,26,28,30,38,40,43,44,52,59,69,82,85,88,93
1242 - 03,04,13,16,27,33,34,46,53,54,58,59,62,67,68,73,74,85,96,99
1241 - 02,05,08,10,21,23,25,35,39,41,45,46,47,54,63,77,78,79,80,83
1240 - 05,11,13,15,18,20,25,26,45,46,47,49,62,68,70,79,89,92,96,99
1239 - 04,17,20,22,24,25,27,30,33,34,43,45,48,50,56,63,69,71,78,98
1238 - 00,06,14,15,22,24,27,35,43,53,54,60,61,63,78,80,87,89,98,99
1237 - 03,04,10,12,25,34,35,38,42,53,54,60,63,66,74,75,77,81,82,93
1236 - 07,17,21,24,32,39,45,48,49,50,53,57,59,62,64,74,85,87,97,98
1235 - 03,16,19,20,26,30,31,34,37,60,71,73,74,77,78,80,84,87,91,97
1234 - 00,04,06,14,17,24,35,53,56,58,59,60,63,64,67,69,73,74,78,93
1233 - 02,05,11,13,14,27,29,33,36,44,48,54,58,60,64,66,68,70,77,78
1232 - 12,19,24,26,32,40,41,44,46,47,61,62,64,66,70,84,89,93,94,95
1231 - 00,09,10,19,20,21,26,27,29,32,46,50,60,62,66,68,81,96,98,99
1230 - 00,03,09,12,35,38,42,44,46,51,53,60,64,67,75,81,84,90,93,99
1229 - 05,14,15,20,25,26,35,37,40,45,54,56,59,61,62,73,76,93,96,97
1228 - 07,12,30,38,40,50,58,63,65,68,69,70,76,79,80,88,92,93,95,99
